ID;sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
3803;*;*;*;*;*;*;*;*;<=50K
3804;*;*;*;*;*;*;*;*;>50K
3805;*;*;*;*;*;North America;*;*;<=50K
3806;*;*;*;*;*;*;*;*;<=50K
3807;*;*;*;*;*;*;*;*;<=50K
3808;*;*;*;*;*;*;*;*;<=50K
3809;*;*;*;*;*;*;*;*;<=50K
3810;*;*;*;*;*;*;*;*;<=50K
3811;*;*;*;*;*;*;*;*;>50K
3812;*;*;*;*;*;*;*;*;<=50K
3813;*;*;*;*;*;*;*;*;<=50K
3814;*;*;*;*;*;*;*;*;<=50K
3815;*;*;*;*;*;North America;*;*;<=50K
3816;*;*;*;*;*;North America;*;*;<=50K
3817;*;*;*;*;*;North America;*;*;<=50K
3818;*;*;*;*;*;*;*;*;<=50K
3819;*;*;*;*;*;*;*;*;>50K
3820;*;*;*;*;Higher education;*;Non-Government;*;<=50K
3821;*;*;*;*;*;*;*;*;<=50K
3822;*;*;*;*;*;*;*;*;<=50K
3823;*;*;*;*;*;*;*;*;<=50K
3824;*;*;*;*;*;*;Non-Government;*;<=50K
3825;*;*;*;*;*;*;*;*;<=50K
3826;*;*;*;*;Higher education;*;Non-Government;*;<=50K
3827;*;*;*;*;*;*;*;*;<=50K
3828;*;*;*;*;*;North America;*;*;>50K
3829;*;*;*;*;*;*;*;*;>50K
3830;Male;*;White;*;*;*;Non-Government;*;<=50K
3831;*;*;*;*;*;*;*;*;<=50K
3832;*;*;*;*;*;*;*;*;<=50K
3833;*;*;*;*;*;*;*;*;<=50K
3834;*;*;*;*;*;*;Non-Government;*;>50K
3835;Male;*;*;*;*;*;*;*;<=50K
3836;*;*;*;*;*;*;*;*;<=50K
3837;*;*;*;*;*;*;*;*;<=50K
3838;*;*;*;*;*;*;*;*;<=50K
3839;*;*;*;*;*;*;*;*;<=50K
3840;*;*;*;*;*;North America;*;*;<=50K
3841;*;*;*;*;*;*;Non-Government;*;<=50K
3842;*;*;*;*;*;*;*;*;<=50K
3843;*;*;*;*;*;*;*;*;<=50K
3844;*;*;*;*;*;North America;*;*;<=50K
3845;*;*;*;*;*;*;*;*;<=50K
3846;Male;*;*;spouse not present;*;*;*;*;<=50K
3847;Male;*;*;*;*;*;*;*;<=50K
3848;*;*;*;*;*;North America;*;*;<=50K
3849;*;*;*;*;*;*;*;*;<=50K
3850;*;*;*;*;*;*;*;*;<=50K
3851;*;*;*;*;*;*;*;*;<=50K
3852;*;*;*;*;*;*;*;*;<=50K
3853;*;*;*;*;*;*;*;*;>50K
3854;*;*;*;*;*;*;*;*;<=50K
3855;*;*;*;*;*;*;*;*;<=50K
3856;*;*;*;*;*;*;*;*;<=50K
3857;*;*;*;*;*;*;*;*;<=50K
3858;*;*;*;*;*;*;*;*;>50K
3859;*;*;*;*;Higher education;*;Non-Government;*;<=50K
3860;*;*;*;*;*;*;*;*;>50K
3861;*;*;*;*;*;North America;*;*;<=50K
3862;Male;*;*;*;*;*;*;*;<=50K
3863;Male;*;*;*;*;*;*;*;<=50K
3864;Male;*;*;spouse not present;*;*;*;*;<=50K
3865;*;*;*;*;*;*;*;*;<=50K
3866;*;*;*;*;*;*;*;*;<=50K
3867;*;*;*;*;*;*;*;*;<=50K
3868;*;*;*;*;*;*;*;*;<=50K
3869;*;*;*;*;*;*;*;*;>50K
3870;Male;*;*;*;*;*;*;*;<=50K
3871;*;*;*;*;*;*;*;*;<=50K
3872;*;*;*;*;*;*;*;*;<=50K
3873;*;*;*;*;*;*;*;*;<=50K
3874;*;*;*;*;*;*;*;*;<=50K
3875;*;*;*;*;*;*;*;*;<=50K
3876;*;*;*;*;*;*;*;*;<=50K
3877;*;*;*;*;*;*;*;*;<=50K
3878;*;*;*;*;*;*;*;*;<=50K
3879;*;*;*;*;*;*;Non-Government;*;>50K
3880;*;*;*;*;*;*;*;*;<=50K
3881;*;*;*;*;*;*;*;*;<=50K
3882;*;*;*;*;*;*;*;*;<=50K
3883;*;*;*;*;*;North America;*;*;<=50K
3884;Male;*;*;spouse not present;*;*;*;*;<=50K
3885;*;*;*;*;*;North America;*;*;>50K
3886;*;*;*;*;Higher education;*;Non-Government;*;<=50K
3887;*;*;*;*;Higher education;*;Non-Government;*;<=50K
3888;*;*;*;*;*;*;*;*;<=50K
3889;Male;*;*;*;*;*;*;*;<=50K
3890;*;*;*;*;*;*;*;*;<=50K
3891;*;*;*;*;*;*;*;*;>50K
3892;Male;*;*;spouse not present;*;*;*;*;<=50K
3893;*;*;*;*;*;*;*;*;<=50K
3894;*;*;*;*;*;*;*;*;<=50K
3895;*;*;*;*;*;*;*;*;<=50K
3896;*;*;*;*;*;*;*;*;<=50K
3897;*;*;*;*;*;*;*;*;<=50K
3898;*;*;*;*;*;*;*;*;<=50K
3899;*;*;*;*;*;*;*;*;<=50K
3900;Male;*;White;*;*;*;Non-Government;*;>50K
3901;*;*;*;*;*;*;*;*;<=50K
3902;*;*;*;*;*;North America;*;*;>50K
3903;*;*;*;*;Higher education;*;Non-Government;*;>50K
3904;*;*;*;*;Higher education;*;Non-Government;*;<=50K
3905;*;*;*;*;*;*;*;*;<=50K
3906;*;*;*;*;*;*;*;*;<=50K
3907;*;*;*;*;*;*;*;*;<=50K
3908;*;*;*;*;*;*;*;*;<=50K
3909;*;*;*;*;*;*;*;*;>50K
3910;Male;*;White;*;*;*;Non-Government;*;>50K
3911;*;*;*;*;*;*;*;*;>50K
3912;*;*;*;*;*;*;*;*;>50K
3913;*;*;*;*;*;*;*;*;<=50K
3914;*;*;*;*;Higher education;*;Non-Government;*;<=50K
3915;*;*;*;*;*;*;*;*;<=50K
3916;*;*;*;*;*;*;Non-Government;*;>50K
3917;*;*;*;*;*;*;*;*;<=50K
3918;*;*;*;*;*;*;*;*;<=50K
3919;*;*;*;*;*;*;*;*;<=50K
3920;*;*;*;*;Higher education;*;Non-Government;*;<=50K
3921;*;*;*;*;*;*;*;*;<=50K
3922;*;*;*;*;*;*;*;*;<=50K
3923;*;*;*;*;*;*;*;*;<=50K
3924;*;*;*;*;*;*;*;*;<=50K
3925;*;*;*;*;*;*;*;*;<=50K
3926;*;*;*;*;*;*;*;*;<=50K
3927;*;*;*;*;*;North America;*;*;<=50K
3928;*;*;*;*;*;*;*;*;<=50K
3929;Male;*;White;*;*;*;Non-Government;*;>50K
3930;*;*;*;*;*;*;*;*;<=50K
3931;*;*;*;*;*;*;*;*;<=50K
3932;*;*;*;*;*;*;*;*;<=50K
3933;*;*;*;*;*;*;Non-Government;*;<=50K
3934;*;*;*;*;*;*;*;*;<=50K
3935;*;*;*;*;*;*;*;*;<=50K
3936;*;*;*;*;*;*;*;*;<=50K
3937;*;*;*;*;Higher education;*;Non-Government;*;<=50K
3938;*;*;*;*;*;North America;*;*;<=50K
3939;*;*;*;*;*;*;*;*;<=50K
3940;*;*;*;*;*;*;*;*;>50K
3941;*;*;*;*;*;*;*;*;<=50K
3942;*;*;*;*;Higher education;*;Non-Government;*;<=50K
3943;Male;*;White;*;*;*;Non-Government;*;<=50K
3944;*;*;*;*;*;*;*;*;<=50K
3945;*;*;*;*;*;*;*;*;>50K
3946;*;*;*;*;*;*;*;*;<=50K
3947;*;*;*;*;*;North America;*;*;>50K
3948;*;*;*;*;*;*;*;*;<=50K
3949;Male;*;White;*;*;*;Non-Government;*;<=50K
3950;*;*;*;*;Higher education;*;Non-Government;*;<=50K
3951;*;*;*;*;*;*;Non-Government;*;>50K
3952;*;*;*;*;*;*;*;*;>50K
3953;Male;*;*;spouse not present;*;*;*;*;<=50K
3954;*;*;*;*;*;*;*;*;<=50K
3955;*;*;*;*;*;*;*;*;<=50K
3956;Male;*;*;spouse not present;*;*;*;*;<=50K
3957;*;*;*;*;*;*;*;*;<=50K
3958;*;*;*;*;*;*;*;*;<=50K
3959;*;*;*;*;*;*;*;*;<=50K
3960;*;*;*;*;*;North America;*;*;<=50K
3961;*;*;*;*;*;*;*;*;>50K
3962;*;*;*;*;*;*;*;*;<=50K
3963;*;*;*;*;*;*;*;*;<=50K
3964;*;*;*;*;*;*;*;*;<=50K
3965;*;*;*;*;*;*;*;*;>50K
3966;*;*;*;*;*;*;*;*;<=50K
3967;*;*;*;*;*;*;*;*;>50K
3968;*;*;*;*;*;*;*;*;>50K
3969;*;*;*;*;*;*;Non-Government;*;<=50K
3970;*;*;*;*;*;*;*;*;<=50K
3971;*;*;*;*;*;*;*;*;<=50K
3972;*;*;*;*;*;*;*;*;<=50K
3973;*;*;*;*;*;*;*;*;<=50K
3974;*;*;*;*;*;*;*;*;<=50K
3975;*;*;*;*;*;*;*;*;>50K
3976;*;*;*;*;*;*;*;*;>50K
3977;*;*;*;*;Higher education;*;Non-Government;*;<=50K
3978;*;*;*;*;*;North America;*;*;>50K
3979;*;*;*;*;*;*;*;*;<=50K
3980;*;*;*;*;*;*;*;*;>50K
3981;Male;*;White;*;*;*;Non-Government;*;>50K
3982;*;*;*;*;*;*;Non-Government;*;<=50K
3983;*;*;*;*;*;*;*;*;<=50K
3984;*;*;*;*;*;*;*;*;<=50K
3985;*;*;*;*;*;*;*;*;<=50K
3986;*;*;*;*;*;*;*;*;>50K
3987;*;*;*;*;*;*;*;*;<=50K
3988;*;*;*;*;*;North America;*;*;>50K
3989;*;*;*;*;*;*;*;*;<=50K
3990;*;*;*;*;*;*;*;*;<=50K
3991;*;*;*;*;*;*;*;*;>50K
3992;*;*;*;*;*;North America;*;*;<=50K
3993;*;*;*;*;*;*;*;*;<=50K
3994;Male;*;*;*;*;*;*;*;<=50K
3995;*;*;*;*;*;*;*;*;<=50K
3996;*;*;*;*;*;*;*;*;>50K
3997;*;*;*;*;*;*;*;*;<=50K
3998;*;*;*;*;*;*;*;*;<=50K
3999;*;*;*;*;*;*;*;*;<=50K
4000;*;*;*;*;*;*;*;*;<=50K
4001;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4002;*;*;*;*;*;*;*;*;>50K
4003;*;*;*;*;*;*;*;*;>50K
4004;*;*;*;*;*;*;*;*;<=50K
4005;*;*;*;*;Higher education;*;Non-Government;*;>50K
4006;*;*;*;*;*;*;*;*;<=50K
4007;*;*;*;*;*;North America;*;*;<=50K
4008;*;*;*;*;*;*;*;*;<=50K
4009;*;*;*;*;*;*;*;*;<=50K
4010;*;*;*;*;*;*;*;*;>50K
4011;Male;*;*;*;*;*;*;*;<=50K
4012;*;*;*;*;*;*;*;*;<=50K
4013;*;*;*;*;*;*;*;*;<=50K
4014;*;*;*;*;*;*;*;*;>50K
4015;Male;*;*;spouse not present;*;*;*;*;<=50K
4016;*;*;*;*;*;*;*;*;>50K
4017;*;*;*;*;*;*;*;*;>50K
4018;*;*;*;*;*;*;*;*;<=50K
4019;*;*;*;*;*;*;*;*;<=50K
4020;*;*;*;*;*;*;*;*;<=50K
4021;*;*;*;*;*;North America;*;*;<=50K
4022;*;*;*;*;*;*;*;*;<=50K
4023;*;*;*;*;*;*;*;*;<=50K
4024;*;*;*;*;*;North America;*;*;<=50K
4025;*;*;*;*;*;North America;*;*;>50K
4026;*;*;*;*;*;*;*;*;>50K
4027;*;*;*;*;*;*;*;*;<=50K
4028;*;*;*;*;*;North America;*;*;<=50K
4029;Male;*;*;*;*;*;*;*;<=50K
4030;*;*;*;*;*;*;*;*;<=50K
4031;*;*;*;*;*;*;*;*;<=50K
4032;*;*;*;*;*;*;*;*;<=50K
4033;*;*;*;*;*;*;*;*;<=50K
4034;*;*;*;*;*;*;*;*;<=50K
4035;*;*;*;*;*;*;*;*;>50K
4036;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4037;*;*;*;*;*;*;*;*;<=50K
4038;*;*;*;*;*;*;*;*;>50K
4039;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4040;*;*;*;*;*;*;*;*;>50K
4041;Male;*;White;*;*;*;Non-Government;*;<=50K
4042;Male;*;White;*;*;*;Non-Government;*;<=50K
4043;*;*;*;*;*;*;*;*;>50K
4044;*;*;*;*;*;*;*;*;<=50K
4045;*;*;*;*;*;*;*;*;<=50K
4046;Male;*;*;*;*;*;*;*;<=50K
4047;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4048;*;*;*;*;*;North America;*;*;>50K
4049;*;*;*;*;*;*;*;*;<=50K
4050;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4051;*;*;*;*;*;*;*;*;<=50K
4052;*;*;*;*;*;*;Non-Government;*;>50K
4053;*;*;*;*;*;*;*;*;<=50K
4054;*;*;*;*;*;*;*;*;<=50K
4055;*;*;*;*;*;*;*;*;<=50K
4056;*;*;*;*;*;*;*;*;<=50K
4057;*;*;*;*;*;*;*;*;<=50K
4058;*;*;*;*;*;*;*;*;<=50K
4059;*;*;*;*;*;North America;*;*;<=50K
4060;*;*;*;*;*;*;*;*;<=50K
4061;*;*;*;*;*;*;*;*;<=50K
4062;*;*;*;*;*;*;*;*;<=50K
4063;*;*;*;*;*;*;*;*;>50K
4064;*;*;*;*;*;*;*;*;<=50K
4065;Male;*;White;*;*;*;Non-Government;*;<=50K
4066;*;*;*;*;*;North America;*;*;>50K
4067;*;*;*;*;*;*;*;*;<=50K
4068;*;*;*;*;*;*;*;*;>50K
4069;*;*;*;*;*;*;*;*;>50K
4070;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4071;*;*;*;*;*;*;Non-Government;*;>50K
4072;Male;*;*;spouse not present;*;*;*;*;<=50K
4073;*;*;*;*;*;*;*;*;>50K
4074;*;*;*;*;*;*;*;*;<=50K
4075;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4076;*;*;*;*;*;*;*;*;<=50K
4077;Male;*;*;*;*;*;*;*;<=50K
4078;*;*;*;*;*;*;*;*;<=50K
4079;*;*;*;*;*;*;*;*;<=50K
4080;*;*;*;*;*;*;*;*;<=50K
4081;*;*;*;*;*;*;*;*;<=50K
4082;*;*;*;*;*;*;*;*;<=50K
4083;*;*;*;*;*;*;Non-Government;*;<=50K
4084;*;*;*;*;*;*;*;*;<=50K
4085;*;*;*;*;*;*;*;*;<=50K
4086;*;*;*;*;*;*;*;*;<=50K
4087;*;*;*;*;*;*;*;*;<=50K
4088;Male;*;*;spouse not present;*;*;*;*;<=50K
4089;*;*;*;*;*;*;*;*;<=50K
4090;*;*;*;*;*;*;*;*;>50K
4091;*;*;*;*;*;*;*;*;>50K
4092;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4093;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4094;Male;*;*;spouse not present;*;*;*;*;<=50K
4095;*;*;*;*;*;*;*;*;>50K
4096;Male;*;White;*;*;*;Non-Government;*;>50K
4097;*;*;*;*;*;*;*;*;<=50K
4098;*;*;*;*;*;North America;*;*;>50K
4099;*;*;*;*;*;*;*;*;>50K
4100;*;*;*;*;*;*;*;*;>50K
4101;Male;*;*;*;*;*;*;*;<=50K
4102;*;*;*;*;*;*;*;*;<=50K
4103;*;*;*;*;*;*;*;*;>50K
4104;*;*;*;*;*;*;*;*;>50K
4105;*;*;*;*;*;*;*;*;<=50K
4106;*;*;*;*;*;*;*;*;<=50K
4107;*;*;*;*;*;*;*;*;<=50K
4108;*;*;*;*;*;*;*;*;<=50K
4109;*;*;*;*;*;*;*;*;<=50K
4110;*;*;*;*;*;*;*;*;<=50K
4111;*;*;*;*;*;*;*;*;>50K
4112;Male;*;*;spouse not present;*;*;*;*;<=50K
4113;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4114;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4115;*;*;*;*;*;*;*;*;<=50K
4116;*;*;*;*;*;*;Non-Government;*;>50K
4117;*;*;*;*;*;*;*;*;>50K
4118;*;*;*;*;*;*;*;*;<=50K
4119;*;*;*;*;*;*;*;*;<=50K
4120;*;*;*;*;*;*;*;*;>50K
4121;*;*;*;*;*;*;*;*;<=50K
4122;Male;*;*;*;*;*;*;*;<=50K
4123;*;*;*;*;*;*;*;*;<=50K
4124;*;*;*;*;*;*;*;*;<=50K
4125;*;*;*;*;*;*;*;*;>50K
4126;*;*;*;*;*;*;*;*;<=50K
4127;*;*;*;*;*;*;*;*;<=50K
4128;Male;*;*;spouse not present;*;*;*;*;<=50K
4129;*;*;*;*;*;*;*;*;<=50K
4130;*;*;*;*;*;*;*;*;<=50K
4131;*;*;*;*;*;*;*;*;<=50K
4132;*;*;*;*;*;*;*;*;<=50K
4133;*;*;*;*;*;*;*;*;<=50K
4134;*;*;*;*;*;*;*;*;<=50K
4135;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4136;*;*;*;*;*;*;*;*;<=50K
4137;*;*;*;*;*;*;*;*;<=50K
4138;*;*;*;*;*;*;*;*;<=50K
4139;*;*;*;*;*;*;Non-Government;*;<=50K
4140;*;*;*;*;*;North America;*;*;>50K
4141;*;*;*;*;*;North America;*;*;<=50K
4142;*;*;*;*;*;*;*;*;<=50K
4143;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4144;*;*;*;*;*;*;*;*;<=50K
4145;Male;*;*;*;*;*;*;*;<=50K
4146;*;*;*;*;*;*;*;*;<=50K
4147;*;*;*;*;*;*;*;*;<=50K
4148;*;*;*;*;*;*;*;*;<=50K
4149;*;*;*;*;*;*;*;*;<=50K
4150;*;*;*;*;*;*;*;*;<=50K
4151;*;*;*;*;*;*;*;*;<=50K
4152;*;*;*;*;*;*;*;*;<=50K
4153;Male;*;White;*;*;*;Non-Government;*;>50K
4154;*;*;*;*;*;*;*;*;<=50K
4155;*;*;*;*;*;*;Non-Government;*;<=50K
4156;*;*;*;*;*;*;*;*;<=50K
4157;*;*;*;*;*;*;*;*;>50K
4158;*;*;*;*;*;*;*;*;<=50K
4159;*;*;*;*;*;*;*;*;>50K
4160;*;*;*;*;*;*;*;*;>50K
4161;*;*;*;*;*;*;*;*;<=50K
4162;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4163;*;*;*;*;*;North America;*;*;>50K
4164;Male;*;*;*;*;*;*;*;<=50K
4165;*;*;*;*;*;*;*;*;>50K
4166;*;*;*;*;*;*;*;*;>50K
4167;*;*;*;*;*;North America;*;*;<=50K
4168;*;*;*;*;*;*;*;*;>50K
4169;*;*;*;*;*;*;*;*;>50K
4170;*;*;*;*;*;*;*;*;<=50K
4171;*;*;*;*;*;*;*;*;<=50K
4172;Male;*;*;spouse not present;*;*;*;*;<=50K
4173;*;*;*;*;*;*;Non-Government;*;>50K
4174;*;*;*;*;*;*;*;*;<=50K
4175;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4176;*;*;*;*;*;*;*;*;<=50K
4177;*;*;*;*;*;*;Non-Government;*;>50K
4178;*;*;*;*;*;*;*;*;<=50K
4179;*;*;*;*;*;*;*;*;<=50K
4180;*;*;*;*;*;*;*;*;<=50K
4181;*;*;*;*;*;*;*;*;<=50K
4182;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4183;*;*;*;*;*;*;*;*;<=50K
4184;*;*;*;*;Higher education;*;Non-Government;*;>50K
4185;*;*;*;*;*;*;*;*;<=50K
4186;Male;*;*;spouse not present;*;*;*;*;<=50K
4187;*;*;*;*;*;*;*;*;<=50K
4188;*;*;*;*;*;*;*;*;<=50K
4189;*;*;*;*;*;*;*;*;>50K
4190;Male;*;*;spouse not present;*;*;*;*;<=50K
4191;*;*;*;*;*;*;*;*;<=50K
4192;*;*;*;*;*;*;*;*;<=50K
4193;*;*;*;*;*;*;*;*;>50K
4194;*;*;*;*;*;*;*;*;<=50K
4195;*;*;*;*;*;*;*;*;<=50K
4196;*;*;*;*;*;*;*;*;<=50K
4197;*;*;*;*;*;*;*;*;<=50K
4198;*;*;*;*;*;*;*;*;<=50K
4199;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4200;*;*;*;*;*;*;*;*;<=50K
4201;*;*;*;*;*;*;*;*;>50K
4202;*;*;*;*;*;*;*;*;<=50K
4203;*;*;*;*;*;*;*;*;<=50K
4204;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4205;*;*;*;*;*;*;*;*;<=50K
4206;*;*;*;*;*;*;Non-Government;*;<=50K
4207;*;*;*;*;*;*;*;*;<=50K
4208;Male;*;*;*;*;*;*;*;<=50K
4209;*;*;*;*;*;*;*;*;>50K
4210;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4211;*;*;*;*;*;North America;*;*;>50K
4212;Male;*;*;spouse not present;*;*;*;*;<=50K
4213;*;*;*;*;*;*;*;*;>50K
4214;*;*;*;*;*;*;*;*;<=50K
4215;*;*;*;*;*;North America;*;*;>50K
4216;*;*;*;*;*;*;*;*;<=50K
4217;*;*;*;*;*;*;*;*;<=50K
4218;*;*;*;*;*;*;*;*;>50K
4219;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4220;*;*;*;*;*;*;*;*;<=50K
4221;*;*;*;*;*;*;*;*;<=50K
4222;*;*;*;*;*;*;*;*;<=50K
4223;*;*;*;*;*;*;*;*;<=50K
4224;*;*;*;*;*;*;Non-Government;*;<=50K
4225;*;*;*;*;*;*;*;*;>50K
4226;*;*;*;*;*;*;Non-Government;*;<=50K
4227;*;*;*;*;*;*;*;*;<=50K
4228;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4229;*;*;*;*;*;*;*;*;<=50K
4230;*;*;*;*;*;*;*;*;>50K
4231;*;*;*;*;*;*;*;*;<=50K
4232;*;*;*;*;*;*;*;*;<=50K
4233;*;*;*;*;*;*;*;*;>50K
4234;*;*;*;*;*;*;*;*;<=50K
4235;*;*;*;*;*;*;*;*;<=50K
4236;*;*;*;*;*;*;*;*;>50K
4237;*;*;*;*;*;*;*;*;<=50K
4238;Male;*;*;*;*;*;*;*;<=50K
4239;*;*;*;*;*;*;*;*;>50K
4240;*;*;*;*;*;*;*;*;<=50K
4241;Male;*;*;spouse not present;*;*;*;*;<=50K
4242;Male;*;White;*;*;*;Non-Government;*;>50K
4243;*;*;*;*;*;*;*;*;<=50K
4244;*;*;*;*;*;*;*;*;<=50K
4245;*;*;*;*;*;*;*;*;<=50K
4246;*;*;*;*;*;*;*;*;>50K
4247;*;*;*;*;*;*;*;*;<=50K
4248;*;*;*;*;*;*;*;*;<=50K
4249;*;*;*;*;*;*;*;*;<=50K
4250;*;*;*;*;*;*;Non-Government;*;>50K
4251;*;*;*;*;*;*;*;*;<=50K
4252;*;*;*;*;*;*;*;*;<=50K
4253;*;*;*;*;*;*;*;*;<=50K
4254;*;*;*;*;*;*;*;*;>50K
4255;*;*;*;*;*;North America;*;*;<=50K
4256;*;*;*;*;*;*;*;*;<=50K
4257;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4258;*;*;*;*;*;*;*;*;<=50K
4259;*;*;*;*;*;*;*;*;<=50K
4260;Male;*;White;*;*;*;Non-Government;*;<=50K
4261;*;*;*;*;*;*;*;*;<=50K
4262;*;*;*;*;*;North America;*;*;<=50K
4263;Male;*;White;*;*;*;Non-Government;*;>50K
4264;*;*;*;*;*;*;*;*;>50K
4265;*;*;*;*;Higher education;*;Non-Government;*;>50K
4266;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4267;*;*;*;*;*;*;*;*;>50K
4268;*;*;*;*;*;*;*;*;<=50K
4269;*;*;*;*;*;*;*;*;<=50K
4270;*;*;*;*;*;*;*;*;<=50K
4271;*;*;*;*;*;*;*;*;<=50K
4272;*;*;*;*;*;*;*;*;<=50K
4273;Male;*;*;spouse not present;*;*;*;*;<=50K
4274;*;*;*;*;*;*;Non-Government;*;<=50K
4275;*;*;*;*;*;*;*;*;>50K
4276;*;*;*;*;*;*;*;*;>50K
4277;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4278;*;*;*;*;*;North America;*;*;<=50K
4279;*;*;*;*;*;*;*;*;<=50K
4280;*;*;*;*;*;North America;*;*;>50K
4281;Male;*;*;spouse not present;*;*;*;*;<=50K
4282;*;*;*;*;*;North America;*;*;<=50K
4283;*;*;*;*;*;*;*;*;<=50K
4284;*;*;*;*;*;*;*;*;<=50K
4285;*;*;*;*;*;*;*;*;>50K
4286;*;*;*;*;*;*;*;*;<=50K
4287;*;*;*;*;*;*;*;*;<=50K
4288;*;*;*;*;*;*;*;*;<=50K
4289;*;*;*;*;*;*;*;*;<=50K
4290;*;*;*;*;*;*;*;*;<=50K
4291;*;*;*;*;*;*;*;*;<=50K
4292;*;*;*;*;*;*;*;*;<=50K
4293;*;*;*;*;*;*;*;*;<=50K
4294;*;*;*;*;*;*;*;*;<=50K
4295;*;*;*;*;*;*;*;*;>50K
4296;*;*;*;*;*;*;*;*;<=50K
4297;*;*;*;*;*;*;*;*;>50K
4298;*;*;*;*;*;*;*;*;<=50K
4299;*;*;*;*;*;*;Non-Government;*;<=50K
4300;*;*;*;*;*;*;*;*;<=50K
4301;Male;*;*;*;*;*;*;*;<=50K
4302;Male;*;*;*;*;*;*;*;<=50K
4303;*;*;*;*;*;*;*;*;<=50K
4304;Male;*;*;spouse not present;*;*;*;*;<=50K
4305;*;*;*;*;*;*;*;*;<=50K
4306;*;*;*;*;*;*;*;*;<=50K
4307;*;*;*;*;*;*;*;*;>50K
4308;*;*;*;*;*;*;*;*;<=50K
4309;Male;*;White;*;*;*;Non-Government;*;<=50K
4310;*;*;*;*;*;North America;*;*;<=50K
4311;Male;*;*;spouse not present;*;*;*;*;<=50K
4312;*;*;*;*;*;*;*;*;>50K
4313;*;*;*;*;*;*;*;*;<=50K
4314;*;*;*;*;*;*;*;*;<=50K
4315;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4316;*;*;*;*;*;*;*;*;<=50K
4317;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4318;*;*;*;*;*;*;*;*;<=50K
4319;*;*;*;*;*;*;*;*;<=50K
4320;*;*;*;*;*;North America;*;*;>50K
4321;*;*;*;*;*;*;*;*;<=50K
4322;*;*;*;*;*;*;*;*;<=50K
4323;*;*;*;*;*;*;*;*;<=50K
4324;*;*;*;*;*;*;*;*;<=50K
4325;*;*;*;*;*;*;*;*;<=50K
4326;*;*;*;*;*;*;*;*;<=50K
4327;Male;*;*;*;*;*;*;*;<=50K
4328;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4329;*;*;*;*;*;*;*;*;>50K
4330;*;*;*;*;*;*;*;*;<=50K
4331;*;*;*;*;*;*;*;*;<=50K
4332;Male;*;*;*;*;*;*;*;<=50K
4333;*;*;*;*;*;*;*;*;<=50K
4334;*;*;*;*;*;*;*;*;<=50K
4335;*;*;*;*;*;*;*;*;<=50K
4336;*;*;*;*;*;*;*;*;<=50K
4337;Male;*;White;*;*;*;Non-Government;*;>50K
4338;*;*;*;*;*;*;*;*;<=50K
4339;*;*;*;*;*;*;*;*;<=50K
4340;*;*;*;*;*;*;*;*;<=50K
4341;*;*;*;*;*;*;*;*;>50K
4342;*;*;*;*;*;*;*;*;<=50K
4343;*;*;*;*;*;*;*;*;>50K
4344;*;*;*;*;*;*;*;*;<=50K
4345;*;*;*;*;*;*;*;*;<=50K
4346;*;*;*;*;*;*;*;*;>50K
4347;*;*;*;*;*;*;*;*;>50K
4348;*;*;*;*;*;*;*;*;<=50K
4349;*;*;*;*;*;*;*;*;<=50K
4350;*;*;*;*;*;*;*;*;>50K
4351;*;*;*;*;*;*;*;*;<=50K
4352;*;*;*;*;*;*;*;*;>50K
4353;*;*;*;*;*;*;*;*;<=50K
4354;*;*;*;*;*;*;*;*;<=50K
4355;*;*;*;*;*;*;*;*;<=50K
4356;Male;*;*;*;*;*;*;*;>50K
4357;*;*;*;*;*;*;*;*;<=50K
4358;*;*;*;*;*;*;*;*;<=50K
4359;*;*;*;*;*;*;*;*;>50K
4360;*;*;*;*;Higher education;*;Non-Government;*;<=50K
4361;*;*;*;*;*;*;*;*;>50K
4362;Male;*;*;*;*;*;*;*;<=50K
